ra,turma
11201932521,DABHP0202-15SB
11020914,DAESZB021-17SB
11020914,DAESHP013-13SB
11020914,DAESZT014-17SB
11055215,NAESZE104-17SA
11055215,NAESTE035-17SA
11055215,NA2ESTE019-17SA
11033116,NA2ESTB018-17SB
11033116,NCESTO903-17SB
11033116,NA5BCJ0204-15SB
11033116,NAESTB030-17SB
11033116,NA2BCN0402-15SB
11033116,NA1ESTB010-17SB
11201921566,DA1BCL0306-15SA
11201921566,DA7BCJ0204-15SA
11201921566,DA1BCN0402-15SA
11201921566,DA1BCN0404-15SA
11201921566,DA1BCM0504-15SA
11051314,NA3MCTA037-17SA
11051314,NA2MCTA008-17SA
11051314,NA2MCTA014-15SA
11051314,DBNHI2049-13SA
11201721825,DAMCTB003-17SA
11201721825,DAMCTB004-17SA
11201721825,NAMCTB008-17SA
11201721825,NAMCZB035-17SA
11201721825,DAMCTB018-17SA
11201810333,DB1BIR0004-15SA
11201810333,DB1BCL0308-15SA
11201810333,DA1BCM0506-15SA
11201810333,NA2BIQ0602-15SA
11201810333,DB2BCK0103-15SA
11201810333,DB2ESTO006-17SA
21013613,NAMCTB004-17SA
21013613,NAMCTB008-17SA
21013613,DANHZ5020-15SA
21013613,NAMCTB018-17SA
21013613,NANHI2049-13SA
21033315,NAESZC001-17SB
21033315,NAESHC008-17SB
21033315,NA2BCN0404-15SB
21033315,DAESZC029-17SB
21033315,NAESHC039-17SB
11116415,NBMCTB009-17SA
11116415,NAESZG013-17SB
11116415,NAESZG031-17SB
11116415,DAESTG010-17SB
11116415,NA3ESTO004-17SB
11116415,DAESTG019-17SB
11102716,NA1MCTB001-17SA
11102716,DAESZA011-17SA
11102716,NAESTE028-17SA
11102716,DB2ESTO902-17SA
11201720646,DAESHP022-14SB
11201720646,DAESHC030-17SB
11201720646,DAESHT010-17SB
11201720646,DAESHT023-17SB
11201720646,DAESZP037-14SB
11201921820,DB1BCL0306-15SA
11201921820,DB8BCJ0204-15SA
11201921820,DB1BCN0402-15SA
11201921820,DB2BCN0404-15SA
11201921820,DB1BCM0504-15SA
11073614,DA1NHT1053-15SA
11073614,DANHZ6016-18SA
11073614,DANHZ6010-18SA
11073614,DANHZ6007-18SA
11024215,NB3ESTO903-17SA
11024215,NAESTO016-17SA
11024215,NAESTM008-17SA
11024215,NANHZ4070-15SA
11024215,NBESTM003-17SA
11122115,NAESHP022-14SB
11122115,NANHZ5016-15SA
11122115,NANHH2072-13SB
11062512,NA1ESTB002-17SB
11062512,NAESTB007-17SB
11062512,DEESTO903-17SB
11062512,NAESTB030-17SB
11062512,NA1ESTB022-17SB
11062512,NA1ESTO012-17SB
13201723088,NAESHR006-13SB
11201810600,DAMCTB001-17SA
11201810600,DB1BIR0004-15SA
11201810600,DB2BCL0308-15SA
11201810600,DB2BCK0103-15SA
11082516,NAESHC034-17SB
11082516,NB2ESTO013-17SA
11082516,DAESHC020-17SB
11201810121,DBMCTB001-17SA
11201810121,DA3BCL0308-15SA
11201810121,DA1BIR0603-15SA
11201810121,DA3BCK0103-15SA
11201810121,DA1ESTO006-17SA
11201822493,NB1BIR0004-15SA
11201822493,DAESTU023-17SA
11201822493,NA1BCM0506-15SA
11201822493,DS1BIK0102-15SA
11201822493,NB9BCJ0204-15SA
11201822493,DA1BCN0402-15SB
11002913,NAESTM014-17SA
11021716,DA1NHT1053-15SA
11021716,NA1ESTB018-17SB
11021716,NB2ESTO902-17SA
11021716,NAESZB021-17SB
11021716,DAESTO008-17SA
11021716,DANHZ6007-18SA
21060615,NAESHC034-17SB
21060615,NAESHR004-13SB
21060615,DANHH2028-13SB
11105914,NA2BIS0003-15SA
11105914,NB1BCL0308-15SA
11105914,NANHZ1094-19SA
11095316,DC3ESTO903-17SA
11095316,NANHZ1094-19SA
11095316,NS2BCJ0204-15SA
11095316,NA2BCN0402-15SB
11095316,DAESTM006-17SA
11201811711,DAESHC002-17SB
11201811711,DAESHC028-17SB
11201811711,DAESTO013-17SB
11201811711,DB2BCN0402-15SB
11201811711,DAESHC020-17SB
11201721585,NA3MCTA002-17SA
11201721585,NAMCTA004-17SA
11201721585,NA4MCTA037-17SA
11201721585,NA1MCTA014-15SA
11076816,DANHZ3086-15SA
11076816,DS5BCJ0204-15SA
11076816,DB3BCK0103-15SA
11076816,DA3BCN0402-15SA
11028112,NA1MCTB001-17SA
11028112,NAESTM004-17SA
11028112,NB3ESTO903-17SA
11028112,NAESTO016-17SA
11028112,NAESTO017-17SA
11083816,NAESTM004-17SA
11083816,NB1ESTO013-17SA
11083816,NS5BCJ0204-15SA
11083816,DAESTM005-17SA
11083816,NAESZU020-17SA
11201811308,DAESZP045-13SB
11201811308,NA1ESTO013-17SB
11201811308,NB2BCN0402-15SB
11201811308,DAESHP018-14SB
11201721492,DA3ESTO001-17SA
11201721492,NAESTS001-17SB
11201721492,DAESTO903-17SB
11201721492,DAMCTD010-18SA
11201721492,NAESTO008-17SB
11201721492,DAESZP034-14SB
11201721492,NA1ESTI003-17SB
21069613,NAESTG005-17SB
21069613,NAESZG021-17SB
21069613,NAESTG022-17SB
21069613,DAESTG019-17SB
11025212,NB2MCTB001-17SA
11025212,NB1ESTO013-17SA
11025212,NA2ESTO016-17SB
11025212,NA1ESTB022-17SB
11201921585,NB1BCL0306-15SB
11201921585,DA1BIK0102-15SB
11201921585,NB1BCJ0204-15SB
11201921585,NB1BCN0402-15SB
11201921585,NB1BCN0404-15SB
11201921585,NB1BCM0504-15SB
11201920585,DCBIS0003-15SB
11201920585,DBBHO1335-15SB
11201920585,DBBHO1101-15SB
11201920585,DBBHO0001-15SB
11201920585,DBBHP0202-15SB
11201922126,DA1BIJ0207-15SA
11201922126,NB1BCL0306-15SA
11201922126,NB6BCJ0204-15SA
11201922126,NB2BCN0402-15SA
11201922126,NB1BCN0404-15SA
11201922126,NB2BCM0504-15SA
11052915,NA2ESTU024-17SA
11052915,NB2ESTO903-17SA
11052915,NA1ESTU007-17SA
11052915,DAESZU014-17SA
11052915,NAESZU020-17SA
11035114,NAESTG004-17SB
11035114,NAESZG031-17SB
11109113,NBESTO016-17SA
11109113,NA2ESTO004-17SB
21071515,NAESHC008-17SB
21071515,DAESZC020-17SB
21071515,NAESHC028-17SB
21071515,NAESHC039-17SB
21071515,DAMCTB024-13SA
11094011,NA2NHT5013-15SA
11201920702,NB3BCL0306-15SA
11201920702,NB4BCJ0204-15SA
11201920702,NB4BCN0402-15SA
11201920702,NB4BCN0404-15SA
11201920702,NB2BCM0504-15SA
11102715,NAESTM004-17SA
11102715,NB1ESTO013-17SA
11102715,NAESTO016-17SA
11201811573,DAESHR022-14SB
11201811573,DAESZR002-13SB
11201811573,DAESHR006-13SB
11201811573,DAESHR008-13SB
11201811573,NAESHR026-14SB
11201811573,DAESHR011-13SB
11062414,NAESZM034-17SA
11062414,DC3ESTO903-17SA
11062414,DAESZM023-17SA
11062414,NANHT4071-15SA
11062414,NANHZ4074-15SA
11201722213,DA1BIR0004-15SA
11201722213,DAESTS001-17SB
11201722213,NAESTE028-17SA
11201722213,NAESTS003-17SB
11201722213,NAESTA020-17SA
11201722213,DAESTO012-17SB
11201722213,DA1ESTA019-17SA
11201722213,DA1ESTI003-17SB
11056914,NB2MCTB001-17SA
11056914,NB1ESTO013-17SA
11056914,DC2ESTO903-17SA
11056914,NAESTO008-17SA
11056914,DDESTO012-17SA
11056914,NA3ESTI003-17SA
11027215,DAESTG017-17SB
11027215,DAESZG040-17SB
11027215,DAMCZC016-15SB
11027215,NAESTG025-17SB
11027215,DAESZG007-17SB
11027215,DAESTG019-17SB
11201721440,DB1BIR0004-15SA
11201721440,DB2ESTO903-17SA
11201721440,DS3BCJ0204-15SA
11201721440,DAMCTD010-18SA
11201721440,DBNHI2049-13SA
11074412,NA2ESTU024-17SA
11074412,NAESTU011-17SA
11074412,NA1ESTU032-17SA
11074412,NAESTU020-17SA
11051316,DC2ESTO903-17SA
11051316,DAESTM016-17SA
11051316,NBESTM003-17SA
11051316,DAESTM002-17SA
11100114,NAESZM034-17SA
11100114,NAESZU036-17SA
11070213,NA3ESTO004-17SB
11070213,NAESZM028-17SA
11070213,NAESZM039-17SA
11070213,NAESZM016-17SA
21075313,NAESTG005-17SB
21075313,NAESZG021-17SB
21075313,NB2ESTO012-17SB
21047412,DANHZ1014-15SA
21040814,NA1NHT4002-13SA
21040814,NANHT1084-16SA
11201920616,NB1BCL0306-15SB
11201920616,NB1BCJ0204-15SB
11201920616,NB1BCN0402-15SB
11201920616,NB1BCN0404-15SB
11201920616,NB1BCM0504-15SB
11201810344,DB1BCJ0204-15SA
11201810344,DA1BCN0404-15SB
11201810344,DB2BCM0504-15SA
11201721740,NA2ESTB018-17SB
11201721740,NB1ESTO902-17SA
11201721740,NAESTB030-17SB
11201721740,NAESZB021-17SB
11201721740,NAESTO008-17SB
11201721740,NA2ESTO012-17SB
11047416,NA2ESTO001-17SA
11047416,NA2ESTO004-17SB
11047416,DAESZG040-17SB
11047416,DAESTO012-17SB
11006016,NB2MCTB001-17SA
11006016,NAESTO015-17SA
11006016,NAESTE017-17SA
11006016,NAESZE065-17SA
11090210,NA1NHT4002-13SA
11090210,NANHZ1037-15SA
11201920484,DB1BIR0603-15SA
11201920484,DA2BIQ0602-15SA
11201920484,DBNHI2049-13SA
11201921152,NB1BCL0306-15SA
11201921152,NB4BCJ0204-15SA
11201921152,NB2BCN0402-15SA
11201921152,NB1BCN0404-15SA
11201921152,NB3BCM0504-15SA
21019014,NABHQ0002-15SB
21019014,NABHQ0301-15SB
11110715,NS5BCJ0204-15SA
11110715,NB1BCN0405-15SA
11110715,NA2NHI5011-13SA
11201921941,DB2NHZ3086-15SA
11201921941,DA1BCJ0204-15SB
11201921941,DA2BCN0402-15SB
11201921941,DA2BCN0404-15SB
11201921941,DA1BCM0504-15SB
11201720574,NABHQ0002-15SB
11201720574,NAESHR008-13SB
11201720574,NANHZ2037-11SB
11201720574,NABHQ0301-15SB
11201721962,NAMCTB001-17SB
11201721962,DAESHC030-17SB
11201721962,DAESHC034-17SB
11201721962,DAESZC020-17SB
11201721962,NAESHC032-17SB
11201721962,DAESHC039-17SB
21081815,NAESHT003-17SB
21081815,NAESHT005-17SB
21081815,NAESHT010-17SB
21081815,DAESHT016-17SB
11019915,NB1ESTO902-17SA
11074414,DAESTB007-17SB
11074414,NA1ESTA002-17SB
11074414,NA1ESTB022-17SB
11074414,NA1ESTB010-17SB
11074414,NAESZB017-17SB
21020213,NAMCTB001-17SB
21020213,NAESHT005-17SB
21020213,NAESZB021-17SB
11065014,DANHT3013-13SA
11065014,DANHT3028-15SA
11065014,NA1NHI5011-13SA
11065014,NA2NHT5013-15SA
11065014,DaNHT3048-15SA
11065014,DAESZA005-17SA
11099815,NA2BCK0103-15SA
11099815,NA1ESZI014-17SA
11201720950,DA2BCL0308-15SB
11201720950,DA2BCN0404-15SB
11201810465,NA2BIR0004-15SA
11201810465,DA2NHT1053-15SA
11201810465,NA5BCL0308-15SA
11201810465,DS5BCJ0204-15SA
11201921126,NA3BCJ0204-15SA
11201921126,NA3BCN0402-15SA
11201921126,NA1BCN0404-15SA
11201921126,NA1BCM0504-15SA
11130211,NAESZG031-17SB
11130211,NA2ESTO016-17SB
11130211,NAMCZC016-15SB
11130211,NAESTG022-17SB
11130211,NAESTG020-17SB
11130211,DAESTG019-17SB
11039611,NBESTA008-17SA
11201920215,NA2BCL0306-15SB
11201920215,NA3BCJ0204-15SB
11201920215,NA2BCN0402-15SB
11201920215,NA2BCN0404-15SB
11201920215,NA2BCM0504-15SB
11201920873,DB1BCL0306-15SB
11201920873,DB1BCJ0204-15SB
11201920873,DB1BCN0402-15SB
11201920873,DB1BCN0404-15SB
11201920873,DB1BCM0504-15SB
11201920419,DBBIS0003-15SB
11201920419,DABHO1335-15SB
11201920419,DABHO1101-15SB
11201920419,DABHO0001-15SB
11201920211,NB3BCL0306-15SA
11201920211,NB4BCJ0204-15SA
11201920211,NB4BCN0402-15SA
11201920211,NB4BCN0404-15SA
11201920211,NB2BCM0504-15SA
11053411,NAESTO016-17SA
11053411,NAESZM028-17SA
11053411,NAESTM009-17SA
11016613,NAESTS012-17SB
11016613,NAESZS002-17SB
11016613,DAESTS001-17SB
11016613,DAESTA008-17SB
11016613,NA1ESTS010-17SB
21066816,DAESHP004-13SB
21066816,DAESHP007-13SB
21066816,DAESHP013-13SB
21066816,DAESHP014-13SB
21066816,DAESHP019-13SB
11201922206,NB1BCL0306-15SA
11201922206,NB4BCJ0204-15SA
11201922206,NB4BCN0402-15SA
11201922206,NB1BCN0404-15SA
11201922206,NB2BCM0504-15SA
11201921061,DCBIS0003-15SB
11201921061,DBBHO1335-15SB
11201921061,DBBHO1101-15SB
11201921061,DBBHO0001-15SB
11201921061,DBBHP0202-15SB
11201811811,DB1BIR0004-15SA
11201811811,DB3BCL0308-15SA
11201811811,DBESTO013-17SA
11201811811,DB3BCK0103-15SA
11201811811,DS1BCM0505-15SA
11014615,DB1ESTA002-17SA
11014615,DBNHI2049-13SA
11014615,DB2MCTA028-15SA
11014615,DAESTI003-17SA
11201722713,NA1BIR0004-15SA
11201722713,NB1BIQ0602-15SA
11201722713,NS7BCJ0204-15SA
11201722713,NB3BCM0504-15SA
21082316,DAESHP022-14SB
21082316,DAESZR007-13SB
21082316,DAESHP014-13SB
21082316,DAESHP018-14SB
21082316,DAESZP037-14SB
11201722279,NA2ESHC035-17SB
11201722279,NAESHC008-17SB
11201722279,NAESHC031-17SB
11201722279,NAESHC026-17SB
11201722279,NAESHC039-17SB
21056115,DA1BCN0402-15SB
21056115,DA1BCN0404-15SB
21056115,DA1BIN0406-15SB
21056115,DANHI2049-13SB
11201811784,NA1BIR0603-15SA
11201811784,NB1BIQ0602-15SA
21006215,NS2BCJ0204-15SB
21006215,NAESTS003-17SB
21006215,NA1ESTO006-17SB
21006215,NAMCZC016-15SB
11060709,NAESTG022-17SB
11129511,DAESZA011-17SA
11129511,NAESTE017-17SA
11201722085,NA3MCTA002-17SA
11201722085,NAMCTA004-17SA
11201722085,DCNHZ5020-15SA
11201722085,NAESZE104-17SA
11201722085,NB1BCN0405-15SA
11201722085,NA2NHT5013-15SA
11201722085,DC3MCTA028-15SA
11063716,NANHT1068-15SA
11063716,NANHT1057-15SA
11063716,NANHT1030-15SA
11063716,DAMCTC011-15SA
11063716,NANHT1064-15SA
11201810898,DC1BCL0308-15SA
11201810898,DS3BCJ0204-15SA
11201810898,DB1BCK0103-15SB
11201810898,DA3BCN0402-15SA
11201810898,DAESTO005-17SB
11010015,NAESTG023-17SB
11201721721,NA1NHT1053-15SA
11201721721,NS1BCJ0204-15SA
11201721721,NANHT1048-15SA
11009913,NA1ESTU007-17SA
11009913,NAESTU029-17SA
11077115,NAESTM004-17SA
11077115,NAESTM008-17SA
11077115,NAESTM019-17SA
11077115,NAESTM010-17SA
11201920886,NA1BCL0306-15SB
11201920886,NA1BCJ0204-15SB
11201920886,NA1BCN0402-15SB
11201920886,NA1BCN0404-15SB
11201920886,NA1BCM0504-15SB
11201721731,DAESZP045-13SB
11201721731,DAESHP022-14SB
11201721731,DAESHT010-17SB
11201721731,DAESHP018-14SB
11201721731,DAESZP037-14SB
11201810038,NB1BCL0308-15SA
11201810038,NB1BIR0603-15SA
11201810038,NB2ESTO013-17SA
11201810038,NB1BCK0103-15SA
11201810038,NB1ESTO006-17SA
21002815,DANHT3013-13SA
21002815,DAMCTD010-18SA
21002815,NANHT3090-15SA
21059516,NAESHP018-14SB
21059516,DAESHR018-13SB
21063215,NB2ESTO903-17SA
21063215,NAESTU029-17SA
21063215,NAESZU036-17SA
21063215,NAESTU037-17SA
11058116,DAESTU024-17SA
11058116,NCESTO903-17SB
11058116,DAESTG009-17SB
11058116,NAESTG023-17SB
11058116,NB2ESTO012-17SB
21019615,NAESZB021-17SB
21019615,NANHT1058-15SB
21019615,NB1MCTA028-15SA
11201722008,DA1BIS0003-15SA
11201722008,DANHI5011-13SA
11201722008,DANHT4051-15SA
11201722008,DANHT4041-15SA
21055215,DAESTG006-17SB
21055215,DAESTG008-17SB
21055215,DAESZG037-17SB
21055215,DBESTO012-17SB
11201921748,NDBIS0005-15SB
11201921748,NA2BIS0003-15SB
11201921748,NABHO1335-15SB
11201921748,NABHO1101-15SB
11201921748,NABHP0202-15SB
21016113,DAESTG009-17SB
21016113,NBESTG020-17SB
11030016,NB2BIR0004-15SA
11030016,DA2MCTA008-17SA
11030016,NA2BIQ0602-15SA
11030016,NB1BCN0405-15SA
11030016,NA2ESZI014-17SA
21043915,NB2BCN0402-15SB
21076116,NA1BIR0004-15SB
21076116,NABHQ0002-15SB
21076116,NABHP0001-15SB
21076116,NAESHR018-13SB
11201811145,DA2NHT1053-15SA
11201811145,DB3BCL0308-15SA
11201811145,DA3BCK0103-15SA
11201811145,DB2BCN0404-15SA
11020315,NA1MCTA014-15SA
11020315,NB1MCTA028-15SA
11201811421,DA1BCL0306-15SB
11201811421,DS3BCJ0204-15SA
11201811421,DA1BCN0404-15SB
21014616,NBMCTB009-17SA
21014616,NAESTM004-17SA
21014616,NB1BIR0603-15SA
21014616,DCNHZ3086-15SA
21014616,DC1ESTO903-17SA
11107315,NA1BIS0003-15SA
11107315,NAESZM034-17SA
11107315,NA1BIN0406-15SA
11107315,NB1BCN0405-15SA
11201921946,NB1BCL0306-15SB
11201921946,NB1BCJ0204-15SB
11201921946,NB1BCN0402-15SB
11201921946,NB1BCN0404-15SB
11201921946,NB1BCM0504-15SB
21017216,NA2ESHC035-17SB
21017216,DAESZC020-17SB
21017216,NAESHC014-17SB
21017216,NAESHC026-17SB
21017216,NAESHC039-17SB
21084014,DAESHP007-13SB
21084014,NAESHP013-13SB
21084014,NAESHP027-14SB
21084014,DAESHP018-14SB
21084014,DAESZP037-14SB
11077811,NANHT4071-15SA
11009214,NAMCZC002-15SB
11009214,NAMCTC024-15SB
11009214,NAESHR025-14SB
11009214,NANHI5011-13SB
21067412,NABHQ0002-15SB
21067412,NB1BIN0406-15SA
11201810360,NA1BIQ0602-15SA
11201810360,NANHI2049-13SA
11201810360,NA5MCTA028-15SA
11201811740,NAESHT003-17SB
11201811740,NABHQ0002-15SB
11201811740,NABHP0001-15SB
11201811740,NB1BCN0404-15SB
11201811740,DAESZT014-17SB
21046615,NA1BCM0506-15SB
21046615,NA2BCN0402-15SB
21046615,NAMCTC002-15SB
11089010,NAESTU037-17SA
21056114,NAESHC028-17SB
21056114,NB2BCN0402-15SB
21056114,NAESHC020-17SB
21085313,NB1ESTO013-17SA
21085313,NA2NHI5011-13SA
21085313,NA1NHT5013-15SA
21085313,NAESZU020-17SA
11119714,NA2MCTB001-17SA
11119714,NAESZE104-17SA
11119714,NAESZU031-17SA
11119714,NAESTU020-17SA
11201810541,DA2BIS0005-15SA
11201810541,DB1BIR0603-15SA
21035016,DAESHP022-14SB
11201920939,DBBIS0003-15SB
11201920939,NB2BIQ0602-15SA
11201920939,DABHO1335-15SB
11201920939,DABHO1101-15SB
11201920939,DABHO0001-15SB
11201920939,DABHP0202-15SB
11201720302,NAESZM032-17SA
11201720302,NA1BCM0506-15SA
11201720302,NANHZ3086-15SA
11201720302,NB2BCN0404-15SA
11201720302,NB1ESTO006-17SA
11003214,DA1ESTA011-17SA
11003214,NAESTE015-17SA
11003214,DAESTO012-17SB
11201812278,DAESHR022-14SB
11201812278,DAESHR006-13SB
11201812278,DAESHR007-14SB
11201812278,DAESHR011-13SB
11058614,NAESTM008-17SA
11058614,NAESTM019-17SA
11058614,NAESTM010-17SA
11090016,NA1ESTO013-17SA
11090016,NA1ESTO012-17SB
11090016,NAESZE107-17SA
11090016,NAESZE065-17SA
21067614,DAESTG007-17SB
21067614,NAESTG020-17SB
11201920607,DB2BCL0306-15SA
11201920607,DB5BCJ0204-15SA
11201920607,DB4BCN0402-15SA
11201920607,DB4BCN0404-15SA
11201920607,DB1BCM0504-15SA
21067713,NANHH2085-16SB
21067713,NAESHP027-14SB
11201812160,NA2BIS0003-15SB
11201812160,DAESHC020-17SB
11201922402,NB3BCL0306-15SA
11201922402,NB1BCJ0204-15SA
11201922402,NB2BCN0402-15SA
11201922402,NB4BCN0404-15SA
11201922402,NB1BCM0504-15SA
21060912,NA3ESTO004-17SB
21023116,DAESZR002-13SB
21023116,DAESZR007-13SB
21023116,DAESHP018-14SB
21023116,DAESHR018-13SB
11201921253,DB1BIS0003-15SA
11201921253,NB3BCN0404-15SA
11201921253,NB1BCM0504-15SA
11201811735,NA2BIR0004-15SA
11201811735,NA5BCL0308-15SA
11201811735,NBNHI2049-13SA
11201811735,NB5MCTA028-15SA
11023116,DBMCTB001-17SA
11023116,NAESTA005-17SA
11023116,DAESZA011-17SA
11023116,DA1ESTO903-17SA
11023116,DBESTA010-17SA
11023116,DAESTI003-17SA
21047012,NAESZG031-17SB
21047012,DAESTG008-17SB
21047012,NAESZG021-17SB
11201811481,NB1BIR0004-15SA
11201811481,NANHZ4004-15SA
11201811481,NA2BIQ0602-15SA
11201811481,NS9BCJ0204-15SA
21004914,NAESTG022-17SB
21004914,NAESTG020-17SB
21004914,DAESTG019-17SB
11201810102,DAMCTB001-17SB
11201810102,DA1BCL0308-15SB
11201810102,DA1BIQ0602-15SB
11201810102,DA1BCK0103-15SB
11201810102,DAESZB021-17SB
21013114,NAESHC030-17SB
21013114,NAESHC039-17SB
11201721457,DANHZ6016-18SA
11201721457,DBMCTB009-17SA
11201721457,NAESZG013-17SB
11201721457,DA2ESTO006-17SA
11201721457,DANHZ6007-18SA
21036615,NA1MCTA002-17SA
21036615,NAMCTA004-17SA
21036615,NA1MCTA037-17SA
21036615,NA1MCTA028-15SA
21039614,NANHZ1094-19SA
21039614,NANHT1030-15SA
21039614,NA2NHI5011-13SA
21039614,NA1NHT5013-15SA
11095713,NB2MCTB001-17SA
11095713,NA1ESTU024-17SA
11095713,NAESTU011-17SA
11095713,NAESTU020-17SA
21047513,NAESZR002-13SB
21047513,NA1BIN0406-15SB
11201811304,DA1BIR0004-15SA
11201811304,DAESTU023-17SA
11201811304,DA4BCL0308-15SA
11201811304,DA1BCM0506-15SA
11201811304,DA3BCK0103-15SA
11201920488,DB1BCL0306-15SA
11201920488,DB4BCJ0204-15SA
11201920488,DB2BCN0402-15SA
11201920488,DB4BCN0404-15SA
11201920488,DB1BCM0504-15SA
21054814,NAESTG004-17SB
11119615,DANHT1068-15SA
11119615,NS3BCJ0204-15SA
11119615,DA1BCK0103-15SB
11119615,DB1BCN0404-15SB
21036716,NAESHC030-17SB
21036716,NAESZC020-17SB
21036716,NAESHC028-17SB
21036716,NAESHC032-17SB
21036716,NAESHC031-17SB
11201722584,DAMCTB001-17SB
11201722584,DAMCTB009-17SB
11201722584,DB1BIR0603-15SA
11201722584,DDESTO903-17SB
11201722584,DAESTO012-17SB
11201722584,DANHZ6007-18SA
11201722584,DAESZB026-17SB
11001116,NANHT3012-15SA
11001116,NANHT3013-13SA
11001116,NANHT3028-15SA
11001116,NA1NHT5013-15SA
11201722297,DA1BIR0004-15SA
11201722297,DA2ESTO013-17SA
11201722297,DAESTO016-17SA
11201722297,NANHZ4070-15SA
11201722297,DAESTM009-17SA
21070815,NANHH2028-13SB
21070815,DANHH2034-13SB
21070815,DANHH2087-16SB
21070815,NANHI2049-13SB
21070815,NANHH2088-16SB
21070815,DANHH2065-13SB
11201922160,DCBIS0003-15SB
11201922160,DBBHO1335-15SB
11201922160,DBBHO1101-15SB
11201922160,DBBHO0001-15SB
11201922160,DBBHP0202-15SB
11201722463,NCBIR0004-15SB
11201722463,NA1BCM0506-15SB
11201722463,NB1BCN0404-15SB
11201722463,DANHT3090-15SA
11201722822,DANHT3067-15SA
11201722822,DANHZ2024-11SA
11201722822,DANHT3090-15SA
11082814,NAMCTB001-17SB
11082814,NAESTO016-17SA
11082814,NAMCTC002-15SB
11082814,NA2NHT5013-15SA
11082814,NABHS0001-15SB
11082814,NA1ESTO012-17SB
11201810518,NB1BCL0308-15SB
11201810518,NBMCTB009-17SA
11201810518,NA1BCK0103-15SA
11201810518,NB3BCM0504-15SA
21040716,DAMCZC010-15SB
21040716,NAMCZC002-15SB
21040716,DS1BCJ0204-15SA
21040716,NAMCTC022-15SB
11070111,NA3MCTA037-17SA
21007512,NAESTO903-17SB
21007512,NA2ESTO004-17SB
21042113,NAESHC008-17SB
21042113,NAESHC014-17SB
21042113,NABHP0001-15SB
21042113,NAESHC032-17SB
21042113,NAESHC026-17SB
21042113,DAESZC013-17SB
11201921103,DB2BCL0306-15SA
11201921103,DB9BCJ0204-15SA
11201921103,DB3BCN0402-15SA
11201921103,DB4BCN0404-15SA
11201921103,DB1BCM0504-15SA
11201921871,DBBIS0003-15SB
11201921871,DABHO1335-15SB
11201921871,DABHO1101-15SB
11201921871,DABHO0001-15SB
11201921871,DABHP0202-15SB
11201812346,DAESHT001-17SB
11201812346,NCBIR0004-15SB
11201812346,DA1BIS0003-15SB
11201812346,DAESHT003-17SB
11201812346,DAESHT005-17SB
11201812346,DAESHT007-17SB
11201812346,DAESHT023-17SB
11035016,NAESTE028-17SA
11035016,DAESTE018-17SA
11035016,DAESTA016-17SA
11035016,NAESTE017-17SA
11035016,DAESTE021-17SA
11201810861,DANHZ6016-18SA
11201810861,DA1BIR0603-15SB
11201810861,DB3BCJ0204-15SB
11201810861,DA2BCN0402-15SB
11201812111,DAESHC030-17SB
11201812111,DAESHC034-17SB
11201812111,DAESHR004-13SB
11201812111,DAESTO013-17SB
11201812111,DB1BCN0402-15SB
11044015,NA1ESTA013-17SA
11044015,NAESTO015-17SA
11044015,DAESZA005-17SA
11044015,DAESTA010-17SA
11111916,NA1ESTO001-17SA
11111916,NA1ESTO012-17SB
11111916,NBESTM010-17SA
11111916,NAESZU036-17SA
11091214,NAESTG004-17SB
11091214,NAESTG005-17SB
11091214,NAESTG014-17SB
11091214,NAESTG025-17SB
11201722288,DAESZR002-13SB
11201722288,DANHH2085-16SB
11201722288,DANHH2034-13SB
11201722288,DANHH2088-16SB
11201722288,DABHS0001-15SB
11201920281,DCBIS0003-15SB
11201920281,DBBHO1335-15SB
11201920281,DBBHO1101-15SB
11201920281,DBBHO0001-15SB
11201920281,DBBHP0202-15SB
13201910014,DAESHP004-13SB
13201910014,DAESZR002-13SB
13201910014,DAESHC030-17SB
11017914,DAMCTB001-17SA
11017914,NAESTA018-17SA
11017914,DB1ESTO903-17SA
11017914,NB1BCN0405-15SA
21055515,DAESZP045-13SB
11201920946,DA2BCL0306-15SB
11201920946,DA5BCJ0204-15SB
11201920946,DA2BCN0402-15SB
11201920946,DA1BCM0504-15SB
11201920946,NAMCTC011-15SB
21024416,DA2NHT1053-15SA
21024416,NANHZ1094-19SA
21024416,DANHZ1024-15SA
21024416,NA3BCN0402-15SA
21024416,NA1NHT5013-15SA
11201811812,DANHZ3086-15SA
11201811812,DS7BCJ0204-15SA
11201811812,DA4BCN0402-15SA
11201811812,DA1BCN0404-15SA
11201812061,DB2BCL0308-15SA
11201812061,DB2BIQ0602-15SA
11201812061,DB2BCK0103-15SA
11201812061,DANHI2049-13SA
11201812061,NAMCTC022-15SB
11201812061,DAMCTC011-15SA
11201721580,DA1ESTB018-17SB
11201721580,DDESTO902-17SA
11201721580,DAESTO903-17SB
11201721580,DAESZG041-17SB
11201721580,DA2ESTO004-17SB
