ra,turma
11116415,NAESTG007-17SB
11116415,NAESTG011-17SB
11116415,NAESTG008-17SB
11116415,NAESTG009-17SB
11102716,NA3MCTB010-13SB
11102716,DB1BCK0104-15SA
11102716,DAESTO015-17SA
11102716,NAESZS018-17SB
11102716,DAESTE022-17SA
11201720646,DA1ESHC017-17SB
11201720646,DAESZP029-13SB
11201720646,DAESZP039-14SB
11201720646,DBBHS0001-15SB
11201720646,DAESHP020-13SB
11201720646,DAESHP029-14SB
11201921820,DB9BCJ0205-15SA
11201921820,DA1BCN0402-15SA
11201921820,DA1ESTO005-17SA
11201921820,DB5BCM0505-15SA
11201921820,DB4BCL0307-15SA
11073614,DANHZ1078-15SA
11073614,DAESZM036-17SA
11073614,NANHZ1027-15SA
11073614,DANHT1057-15SA
11024215,NA2MCTB010-13SB
11024215,NA2ESTO004-17SA
11024215,NAESTM006-17SA
11122115,NABHO0102-15SB
11122115,NAESZP029-13SB
11122115,NBBHS0001-15SB
11122115,NABHQ0301-15SB
11062512,NAESTB029-17SB
11062512,NAESTB027-17SB
11062512,NAESTB025-17SB
11062512,NAESTB020-17SB
13201723088,DAESHC033-17SB
11201810600,DABCL0306-15SA
11201810600,DBMCTB009-17SA
11201810600,DA1BIQ0602-15SA
11201810600,DA1BCK0104-15SA
11201810600,DA2ESTO006-17SA
11201810121,DB1BIR0004-15SA
11201810121,DAMCTB009-17SA
11201810121,DB2BCK0104-15SA
11201810121,DAESTO017-17SA
11201810121,DB1ESTO012-17SA
11201810121,DBESTA019-17SA
11201822493,NANHT1053-15SB
11201822493,DA3BCL0308-15SA
11201822493,NBBCN0404-15SB
11201822493,DA2BCM0505-15SA
11021716,NAESTB004-17SB
11021716,NAESTB019-17SB
11021716,NC2ESTO903-17SA
11021716,NAMCZC007-15SB
11021716,NAESTB015-17SB
11021716,NAESTB009-17SB
11021716,NAESTU039-17SB
21060615,NA3BIS0005-15SB
11105914,NA5BCN0407-15SA
11095316,DBESTM014-17SA
11095316,NA1ESTO001-17SB
11095316,NB2BCJ0205-15SB
11095316,NB1BCN0407-15SA
11201811711,DAESHP005-13SB
11201811711,DAESHP023-14SB
11201811711,DA1ESHT008-17SB
11201811711,DAESHP024-14SB
11201811711,DA2ESHP016-13SB
11201811711,DBBHS0001-15SB
11201721585,NA2MCTA033-15SA
11201721585,NAMCZA008-17SA
11201721585,NA2MCTA015-13SA
11201721585,NB1BCS0002-15SA
11201721585,NA2MCTA026-13SA
11076816,DA1BIR0004-15SA
11076816,DA1BCJ0205-15SA
11076816,DA1BCK0104-15SA
11028112,NC1ESTO903-17SA
11028112,NAESTO016-17SA
11028112,NA1ESTO012-17SA
11083816,NAMCTB009-17SA
11083816,NB3ESTO903-17SA
11083816,NAESTM005-17SA
11083816,NAESTM006-17SA
11083816,NB1ESTO017-17SA
11083816,DC1ESTO012-17SA
11083816,DAESTM018-17SA
11201811308,NBESHC018-17SB
11201811308,NA1MCTC014-13SB
11201811308,DAESHP024-14SB
11201811308,DAESZP029-13SB
11201721492,NAESTS002-17SB
11201721492,DAESZS004-17SB
11201721492,DAESZA007-17SB
11201721492,NAESTS019-17SB
11201721492,DA1BCS0002-15SB
21069613,NAESTG017-17SB
21069613,NAESTG019-17SB
11025212,NAESTB029-17SB
11025212,NAESTB027-17SB
11025212,NAESTB025-17SB
11025212,NAESTB020-17SB
11201921585,DA1BCJ0204-15SB
11201921585,NB1BCJ0205-15SB
11201921585,NB2BCM0505-15SB
11201921585,NB1BCL0307-15SB
11201920585,DB3BIS0005-15SB
11201920585,DB1BIQ0602-15SB
11201920585,DBBHQ0002-15SB
11201920585,DBBHP0001-15SB
11201920585,DBBHQ0301-15SB
11201922126,NA5BCJ0205-15SA
11201922126,NA3BCN0407-15SA
11201922126,DA1ESTO005-17SA
11201922126,DSBCM0505-15SA
11201922126,NC3BCL0307-15SA
11052915,NAESZU002-17SA
11052915,DC1ESTO012-17SA
11052915,NAESZU016-17SA
11052915,NAESTU033-17SA
11035114,DAESTG002-17SB
11109113,NAESZM037-17SA
21071515,NA1NHT1002-15SB
21071515,NBESHC036-17SB
21071515,NAESHC038-17SB
21071515,NBESHC016-17SB
21071515,DA1ESHC017-17SB
21071515,DA2MCTC014-13SB
21071515,NAMCTB024-13SA
11094011,NAESTE031-17SA
11201920702,NB6BCJ0205-15SA
11201920702,NB1BCN0407-15SA
11201920702,DSBCM0505-15SA
11201920702,NB2BCL0307-15SA
11102715,NAESTO016-17SA
11102715,NA1NHT4017-15SA
11201811573,DAESZR006-13SB
11201811573,DA1ESHP016-13SB
11201811573,DAESHR023-14SB
11201811573,DAESHR019-13SB
11062414,NAESZM007-17SA
11062414,NC1ESTO903-17SA
11062414,NA1ESTO012-17SA
11062414,NAESZM037-17SA
11062414,NAESZM040-17SA
11062414,DAESTM010-17SA
11201722213,NAESZS012-17SB
11201722213,DA2ESTO001-17SB
11201722213,DAESTS019-17SB
11201722213,DA1BCK0104-15SB
11201722213,NB2ESTA014-17SA
11056914,NA2ESTA023-17SA
11056914,NAESTA020-17SA
11056914,NB2ESTA014-17SA
11027215,NAESZG038-17SB
11027215,NAESTG011-17SB
11027215,NAESTG009-17SB
11027215,NAESZU036-17SA
11201721440,DA1BCJ0204-15SA
11201721440,DS3BCK0103-15SA
11201721440,DA1ESTO006-17SA
11201721440,DA3BCS0002-15SA
11074412,NB1ESTO016-17SB
11074412,DAESTU007-17SA
11074412,NAESTU012-17SA
11074412,NA1ESTO012-17SA
11074412,NAESTU021-17SA
11051316,DA2MCTB010-13SA
11051316,NA2ESTO001-17SA
11051316,NAESTO016-17SA
11051316,DAESTM015-17SA
11051316,DAESTM018-17SA
11070213,NAESZM040-17SA
21075313,NA1ESTU006-17SA
21075313,NAESTU033-17SA
21047412,NAESZU036-17SA
21040814,NANHT1061-15SA
21040814,DANHT1056-15SA
11201920616,NC3BCJ0205-15SB
11201920616,NA2BCN0407-15SB
11201920616,NA2BCM0505-15SB
11201920616,NA2BCL0307-15SB
11201810344,DAESTU005-17SA
11201810344,DA1BCJ0205-15SB
11201810344,DSBCM0505-15SB
11201810344,DAESTU019-17SA
11201810344,DBESTU021-17SB
11201721740,NA3ESTO903-17SA
11201721740,NANHZ3080-15SA
11201721740,NB2ESTO017-17SA
11201721740,NA5BCM0505-15SA
11201721740,NB1BCS0002-15SB
11032211,NAESZG038-17SB
11032211,DBESZG013-17SB
11032211,NAESZG040-17SB
11032211,DAESZG032-17SB
11032211,NAESTG019-17SB
11047416,DAESZG038-17SB
11047416,NAESTG006-17SB
11047416,NAESTG007-17SB
11047416,NAESZG018-17SB
11047416,NAESTG009-17SB
11047416,DAESTG016-17SB
11006016,NAESZU034-17SA
11006016,NAESTE025-17SA
11006016,NAESZE109-17SA
11006016,NAESZE025-17SA
11006016,NAESZE113-17SA
11006016,NAESZU016-17SA
11006016,NAESZU023-17SA
11006016,NAESZE081-17SA
11090210,DANHT1071-15SA
11201920484,DABHO0102-15SB
11201920484,DABHO0101-15SB
11201920484,DABHP0001-15SB
11201920484,DABHO0001-15SB
11201921152,NB4BCJ0205-15SA
11201921152,NB2BCN0407-15SA
11201921152,NB4BCM0505-15SA
11201921152,NB1BCL0307-15SA
21019014,NBBHS0001-15SB
11110715,NA2NHI5001-15SA
11110715,NANHT4033-15SA
11110715,NANHT4058-15SA
11201921941,DA1BIQ0602-15SB
11201921941,DA1BCN0402-15SB
11201921941,DA2BCN0407-15SB
11201921941,DDESTO005-17SA
11201720574,NABHO0102-15SB
11201720574,NB1BIQ0602-15SB
11201720574,NAESHR023-14SB
11201720574,NAESHR012-13SB
11201721962,DANHI5002-15SB
11201721962,NAESHC033-17SB
11201721962,DANHH2017-16SB
11201721962,NA2ESHC017-17SB
11201721962,NA2BCN0407-15SB
11201721962,NA2MCTC014-13SB
11201721962,NAESHC024-17SB
21081815,DAESHT006-17SB
21081815,NAESHT014-17SB
21081815,NAESHR019-13SB
11019915,NAESZE097-17SA
11019915,NAESZE105-17SA
11019915,NAESZU035-17SA
11019915,DAESZE096-17SA
11019915,NAESZE090-17SA
11074414,NAESTB029-17SB
11074414,NAESTB027-17SB
11074414,NAESTB025-17SB
11074414,DAESZB008-17SB
21020213,NB1ESHC036-17SB
11065014,NA1MCTB010-13SB
11065014,DA1NHI5001-15SA
11065014,DANHT3037-13SA
11065014,NANHT3044-15SA
11099815,NS2BCK0103-15SA
11099815,NA3BCN0407-15SA
11201720950,DA2BCN0407-15SB
11201720950,DA1BCK0104-15SB
11201720950,DAESTS003-17SB
11201810465,NANHT1067-15SA
11201810465,NANHT1055-15SA
11201810465,NANHT1061-15SA
11201921126,NA1BCJ0205-15SA
11201921126,NS2BCK0103-15SA
11201921126,NA1BCN0407-15SA
11201921126,NA8BCM0505-15SA
11130211,DANHI5002-15SB
11130211,NAESZG038-17SB
11130211,NBESTG017-17SB
11130211,DAESTO008-17SA
11130211,NAESTB015-17SB
11039611,NA3MCTB019-17SA
11039611,NAESTA008-17SA
11201920215,NB1BCJ0205-15SB
11201920215,NB1BCN0407-15SB
11201920215,NB1BCM0505-15SB
11201920215,NB1BCL0307-15SB
11201920873,DA2BCJ0205-15SA
11201920873,DA2BCN0407-15SB
11201920873,DA1BCM0505-15SB
11201920419,DA1BIS0005-15SB
11201920419,DAESHC019-17SB
11201920419,DAESHP025-14SB
11201920419,DABHQ0301-15SB
11201920211,DB1NHZ3087-15SA
11201920211,DB2BCJ0205-15SB
11201920211,DB2BCN0407-15SB
11201920211,DB2BCM0505-15SB
11201920211,NB3BCL0307-15SA
11053411,NA1MCTB010-13SA
11053411,NAESZM030-17SA
11053411,NB1ESTO012-17SA
11016613,NAESZS034-17SB
21066816,DA1ESHC017-17SB
21066816,DA1ESHT008-17SB
21066816,DA1BHS0001-15SB
11201922206,NB1BCJ0205-15SA
11201922206,NB2BCN0407-15SA
11201922206,DSBCM0505-15SA
11201922206,NB5BCL0307-15SA
11201921061,DB3BIS0005-15SB
11201921061,DB1BIQ0602-15SB
11201921061,DBBHQ0002-15SB
11201921061,DBBHP0001-15SB
11201921061,DBBHQ0301-15SB
11201811811,DA1BIR0603-15SA
11201811811,DS2BCK0103-15SA
11201811811,DABCN0402-15SA
11201811811,DAESTO011-17SA
11201811811,DA1ESTO012-17SA
11014615,DA1MCTA001-17SA
11014615,DA1BIR0603-15SA
11014615,DA2MCTB019-17SA
11014615,DA1MCZA030-17SA
11201722713,NA1BIR0004-15SA
11201722713,NA6BCJ0205-15SA
11201722713,NA1BCN0402-15SA
11201722713,NA6BCM0505-15SA
21082316,DAESHP005-13SB
21082316,DAESHR003-13SB
21082316,NAESHR903-18SB
21082316,DAESHP024-14SB
21082316,DAESZR009-13SB
21082316,DAESHP029-14SB
11201722279,NAESHC033-17SB
11201722279,NBESHC016-17SB
11201722279,NAESHC024-17SB
11201722279,NAESHC029-17SB
11201811784,NA1BCN0402-15SA
11201811784,NB1BCN0404-15SA
21006215,NAESZR002-13SB
21006215,NB1ESTO016-17SB
21006215,NA1BCK0104-15SB
11060709,NAESZE090-17SA
11129511,NAESZE097-17SA
11129511,DAESTE022-17SA
11201722085,DB3MCTA001-17SA
11201722085,NA1BIQ0602-15SA
11201722085,NABHQ0002-15SA
11201722085,NS2BCK0103-15SA
11201722085,NA2NHT5012-15SA
11201722085,NAESZU023-17SA
11063716,NANHZ5020-15SA
11063716,NANHT1062-15SA
11063716,NAESZI027-17SA
11063716,NANHT1058-15SA
11063716,NANHT1065-15SA
11201810898,NB2BCJ0205-15SA
11201810898,NS3BCK0103-15SA
11201810898,NB1BCN0407-15SA
11201810898,NA1BCN0404-15SA
11201810898,DAESZU016-17SA
11201810898,NB6BCL0307-15SA
11016016,DA1BCJ0204-15SB
11016016,DS1BCK0103-15SB
11016016,DABCN0402-15SA
11016016,NABCN0404-15SB
11016016,DA2ESTA014-17SA
11010015,NAESTG006-17SB
11010015,NAESTG009-17SB
21031414,NA1ESHT008-17SB
21031414,NAESHR014-13SB
21031414,NAESZT016-17SB
11201721721,NA3MCTA001-17SA
11201721721,NS3BCK0103-15SA
11009913,DAESTU024-17SA
11009913,NAESTU026-17SA
11009913,NB1ESTO016-17SB
11009913,NAESTU012-17SA
11009913,DAESTU032-17SA
11077115,NA1MCTB010-13SB
11077115,NAESZM030-17SA
11077115,NAESZM002-17SA
11077115,NB1ESTO012-17SA
11077115,NAESZM040-17SA
11201920886,DBESZG013-17SB
11201920886,NC2BCJ0205-15SB
11201920886,NA2BCM0505-15SB
11201920886,NA2BCL0307-15SB
11000111,DAMCZA017-13SA
11201721731,DA1ESHC017-17SB
11201721731,DAESZP029-13SB
11201721731,DAESHP025-14SB
11201721731,DAESZP039-14SB
11201721731,DBBHS0001-15SB
11201721731,DAESHP020-13SB
11201721731,DAESHP029-14SB
11201810038,NB1BIR0004-15SA
11201810038,NAMCTB009-17SA
11201810038,NB3ESTO016-17SB
11201810038,NAESTO011-17SB
11201810038,NB2BCK0104-15SA
11201810038,DBESTO005-17SA
11201810038,DAESZU016-17SA
21002815,DB1MCTB010-13SA
21002815,DABHQ0002-15SA
21002815,NA2MCTB019-17SA
21002815,NAMCTD016-18SA
21059516,DAESHR003-13SB
21059516,DAESHR903-18SB
21059516,DA1ESHP016-13SB
21059516,DAESHR023-14SB
21063215,NA1ESTO008-17SA
21063215,NA1ESTO017-17SA
21063215,NA4BCS0002-15SA
21063215,NAESZU016-17SA
21063215,NAESTU032-17SA
11058116,DAESTG002-17SB
11058116,NAESTG006-17SB
11058116,NAESTG007-17SB
11058116,NAESTG011-17SB
11058116,NAESTG008-17SB
21019615,NA2MCTC014-13SB
21019615,NBNHT1066-15SA
11201722008,DANHT4025-15SA
11201722008,DA2BCS0002-15SA
11201722008,DANHT4050-15SA
11201722008,DANHT4052-15SA
21055215,DAESTG001-17SB
21055215,DAESTG013-17SB
11201921748,DA1BIR0004-15SA
11201921748,NABHQ0002-15SB
11201921748,NABHP0001-15SB
11201921748,NABHQ0301-15SB
11201921748,NAMCZC011-15SB
21016113,NBESTG017-17SB
11030016,NA3MCTB019-17SA
11030016,NAESTA019-17SA
11030016,NA4MCTA022-17SA
11030016,NAESTI008-17SA
21043915,NAESHR019-13SB
21043915,NAESZT016-17SB
21076116,NAESHR001-13SB
21076116,NAESHR003-13SB
21076116,NAESHR903-18SB
11201811145,DA1BIR0603-15SA
11201811145,DANHT1071-15SA
11201811145,DA8BCM0505-15SA
11201811145,DANHT1048-15SA
11020315,NA3MCTA006-17SA
11020315,NA1MCTA015-13SA
11020315,NA1MCTA022-17SA
11020315,NA2MCTA023-17SA
11201811421,DB1BIR0004-15SA
11201811421,DA2BCJ0204-15SA
11201811421,DA1BCN0402-15SB
11201811421,DANHT4017-15SA
11201811421,DA1ESTO011-17SA
11201811421,DAESTB015-17SB
21014616,NAESTM001-17SA
21014616,NAESTM005-17SA
21014616,DAESZM033-17SA
21014616,NAESZM025-17SA
11107315,DS3BCK0103-15SA
11107315,DA1BCN0407-15SA
11107315,DA2BCK0104-15SA
11107315,DA1MCZA030-17SA
11201921946,NA1BIS0005-15SB
11201921946,NA1BIR0004-15SB
11201921946,NABHQ0002-15SA
11201921946,NAESTO011-17SB
21017216,NBESHC036-17SB
21017216,DAESHC019-17SB
21017216,NAESHC024-17SB
21017216,DAMCZC011-15SB
21084014,DAESZR002-13SB
21084014,NA2ESHC017-17SB
21084014,DAESZP029-13SB
21084014,DAESHP025-14SB
21084014,DA1BHS0001-15SB
21084014,DAESHP029-14SB
11077811,NANHT4072-15SA
11077811,NANHT4032-15SA
11009214,NANHI5002-15SB
21067412,NAESZR002-13SB
21067412,DA2ESHP016-13SB
21067412,DAESHR014-13SB
11201810360,NA4MCTA001-17SA
11201810360,NA1BIR0004-15SB
11201810360,NB2BIR0603-15SA
11201810360,DAMCZA032-17SA
11201811740,NA1BIR0004-15SB
11201811740,NAESHT006-17SB
11201811740,NbBHO0101-15SB
11201811740,NBESHC018-17SB
11201811740,NABCN0402-15SB
21046615,NANHT1053-15SB
21046615,NS2BCK0103-15SB
21046615,NB1BCN0407-15SB
11089010,NAESZE113-17SA
21056114,NBESHC018-17SB
21056114,NA2MCTC014-13SB
11089716,NA1BCL0308-15SA
11089716,NA1BCJ0204-15SA
11089716,NA3BCK0104-15SA
21085313,NBNHZ5020-15SA
21085313,NAMCTD010-13SA
21085313,NA2ESTO017-17SA
21085313,NAMCTD016-18SA
21085313,NAESTU019-17SA
11119714,NB1BCJ0204-15SA
11119714,NA2BCN0407-15SA
11119714,DAESTO017-17SA
11119714,NAESTU033-17SA
11201920939,DB2BIS0005-15SB
11201920939,NB1BIR0004-15SA
11201920939,DBESZG013-17SB
11201920939,DBBHQ0002-15SB
11201720302,DBNHZ3087-15SA
11201720302,NA2BCJ0205-15SA
11201720302,NABCN0402-15SA
11201720302,DAESTO008-17SA
11201720302,NB1ESTO012-17SA
11201720302,NA1BCS0002-15SA
11003214,DAESTA005-17SA
11003214,DAESTA013-17SA
11003214,NBESTA016-17SA
11201812278,DAESHR002-13SB
11201812278,DAESHR023-14SB
11201812278,DAESHR012-13SB
11201812278,DAESHR014-13SB
11058614,NA1MCTB010-13SB
11058614,NA3ESTO001-17SA
11058614,NAESZM030-17SA
11058614,NAESZM040-17SA
11090016,NA3ESTA004-17SA
11090016,NAESTE036-17SA
11090016,NAESTE029-17SA
11090016,NAESZE100-17SA
21067614,NAESTB015-17SB
11201920607,DA1BCN0402-15SA
11201920607,DB2BCN0407-15SA
11201920607,DB1BCM0505-15SA
11201920607,DANHT1048-15SA
11201920607,DB5BCL0307-15SA
21067713,NAESZP029-13SB
11201812160,NA1BIR0004-15SB
11201812160,NABHO0102-15SB
11201812160,NAESHT025-17SB
11201812160,DAESHC016-17SB
11201922402,DB2BCJ0204-15SA
11201922402,DA1BCN0402-15SA
11201922402,DA1ESTO011-17SA
11201922402,DA1ESTO005-17SA
11201922402,NA6BCM0505-15SA
11201922402,NA3BCL0307-15SA
21023116,NAESHR001-13SB
21023116,NAESHR003-13SB
21023116,NAESHP024-14SB
11201921253,NANHT1002-15SA
11201921253,NABCN0404-15SA
11201921253,NA1BCM0505-15SA
11201811735,DB2MCTA001-17SA
11201811735,NABIQ0602-15SB
11201811735,NBBCN0402-15SB
11201811735,NA1MCTA022-17SA
11023116,DAESTA005-17SA
11023116,DA2ESTA004-17SA
11023116,DA2ESTE019-17SA
11023116,DAESTO015-17SA
11023116,DA2ESTA014-17SA
21047012,NAESTG008-17SB
21047012,NAESTG017-17SB
11201811481,NB2BIR0603-15SA
11201811481,NBBCN0404-15SA
11201811481,NANHT4032-15SA
11201811481,DSBCM0505-15SA
21004914,DAESTG013-17SB
21004914,NAESTG019-17SB
11201810102,DANHT1053-15SB
11201810102,DAMCTB009-17SB
11201810102,DA1BIR0603-15SB
11201810102,DAESTO011-17SB
11201810102,DA1BCK0104-15SB
11201721457,NA4ESTO001-17SA
11201721457,NAESTO016-17SA
11201721457,DAESZG041-17SB
11201721457,NAESTG009-17SB
21036615,DPMCTA004-17SA
21036615,NA1MCTA033-15SA
21036615,NAMCZA008-17SA
21036615,NA3MCTA026-13SA
21036615,NA1MCZA030-17SA
21039614,NBNHZ5020-15SA
11095713,NAESZU035-17SA
11095713,NA2ESTU006-17SA
11095713,NAESTU012-17SA
11095713,NAESZU016-17SA
11095713,NAESTU033-17SA
11095713,NAESZU033-17SA
21047513,DANHH2033-13SB
11201811304,DBMCTB009-17SA
11201811304,DA1BIR0603-15SA
11201811304,DAESTO016-17SA
11201811304,DS1BCK0103-15SA
11201811304,DA3BCK0104-15SA
11201811304,DA1ESTO006-17SA
11201811304,DA1ESTO012-17SA
11201920488,DB2BCJ0205-15SA
11201920488,DB1BCN0407-15SA
11201920488,DA1ESTO005-17SA
11201920488,DB6BCL0307-15SA
11119615,NS2BCK0103-15SB
11119615,NA1BCN0407-15SB
11119615,DANHT1048-15SA
21036716,NBESHC036-17SB
21036716,NBESHC016-17SB
21036716,NAESHC019-17SB
21036716,NAESHC024-17SB
11201722584,DANHT1053-15SB
11201722584,DBESZG013-17SB
11201722584,DB1ESTO013-17SB
11201722584,NAMCZC007-15SB
11201722584,DAESTO011-17SB
11201722584,DA2BCK0104-15SA
11201722584,NAESTB015-17SB
11201722584,NA2BCS0002-15SB
11001116,DB1MCTB010-13SA
11001116,DA2BCK0104-15SA
11001116,DANHT3068-15SA
11001116,DBNHT3049-15SA
11201722297,DA1ESTO001-17SA
11201722297,DAESTM018-17SA
11201722297,DAESTM002-17SA
21070815,DANHH2017-16SB
21070815,DANHH2020-13SB
21070815,NANHH2035-13SB
21070815,NANHH2086-16SB
21070815,NANHH2089-16SB
21070815,DANHH2064-13SB
21070815,NANHH2073-13SB
11201922160,DA1BIS0005-15SB
11201922160,DABIQ0602-15SB
11201922160,DABHQ0002-15SB
11201922160,DABHP0001-15SB
11201922160,DABHQ0301-15SB
11201722463,NB1BIR0004-15SA
11201722463,NA1BIQ0602-15SA
11201722463,DS3BCK0103-15SA
11201722463,NA2BCM0505-15SA
11201722822,DANHT3037-13SA
11201722822,NANHT3091-15SA
11082814,NABHQ0002-15SA
11082814,NANHT1061-15SA
11082814,NAESZR009-13SB
11082814,NAESZU023-17SA
11082814,DAESHR019-13SB
11201810518,NA1BIR0603-15SA
11201810518,NB2BCK0104-15SA
11201810518,NA2ESTO008-17SA
11201810518,NA6BCM0505-15SA
21040716,NAMCZC007-15SB
21040716,NANHT1061-15SA
21040716,NAMCZA030-13SB
11070111,DPMCTA003-17SA
11070111,DPMCTA004-17SA
21007512,NAESZG038-17SB
21007512,NAESTG011-17SB
21007512,NAESTG008-17SB
21007512,NAESTG009-17SB
21042113,NAESZP015-13SB
21042113,NBESHC016-17SB
21042113,NAESHC019-17SB
21042113,NAESHC024-17SB
21042113,DBESTU021-17SB
11201921103,DA6BCJ0205-15SA
11201921103,DA2BCN0407-15SA
11201921103,DABCN0404-15SA
11201921103,DA3BCM0505-15SA
11201921103,DA2BCL0307-15SA
11201921871,DA1BIQ0602-15SB
11201921871,DBBHS0001-15SB
11201921871,NABHQ0301-15SB
11201812346,DBBCL0306-15SB
11201812346,DAESHT002-17SB
11201812346,DAESHT025-17SB
11201812346,DA1ESHT008-17SB
11201812346,NAESZP009-13SB
11201812346,DAESTU039-17SB
11201812346,DBESTU021-17SB
11201812346,NAESZT016-17SB
11035016,NAESZE097-17SA
11035016,DAESTE015-17SA
11035016,NA2ESTE020-17SA
11035016,NAESTE024-17SA
11035016,NAESZU033-17SA
11201810861,DANHT1072-15SA
11201810861,DA1BIQ0602-15SA
11201810861,DS2BCK0103-15SA
11201810861,DANHT4017-15SA
11201810861,DA1BCN0404-15SB
11201812111,NAESZC028-17SB
11201812111,NBESHC018-17SB
11201812111,NA3MCTC014-13SB
11201812111,NAMCZC011-15SB
11201812111,NAESHT024-17SB
11044015,NAESZA023-17SA
11044015,NANHZ1095-19SA
11044015,DAESZA016-17SA
11044015,NAESTU033-17SA
11111916,NAESZG038-17SB
11111916,NB2BCK0104-15SA
11091214,NAESTG006-17SB
11091214,NAESTG007-17SB
11091214,NAESTG011-17SB
11091214,NAESTG008-17SB
11091214,NAESTG019-17SB
11201722288,NANHH2012-13SB
11201722288,NANHH2035-13SB
11201722288,NANHH2089-16SB
11201920281,DB3BIS0005-15SB
11201920281,DB1BIQ0602-15SB
11201920281,DBBHQ0002-15SB
11201920281,DBBHP0001-15SB
11201920281,DBBHQ0301-15SB
13201910014,DA1ESHC017-17SB
13201910014,DA1BHS0001-15SB
13201910014,DAESHP029-14SB
11017914,DAMCTB001-17SA
11017914,DB1BCN0407-15SA
21055515,DAESZP029-13SB
21055515,DAESZP039-14SB
11201920946,NA2NHT1002-15SB
11201920946,NB1BCM0505-15SB
11201920946,NB3BCL0307-15SB
21024416,NB1BCN0402-15SA
21024416,NANHT1086-16SA
21024416,NANHZ1095-19SA
21024416,DANHT1058-15SA
11201811812,DA3BCL0308-15SA
11201811812,DAESTU005-17SA
11201811812,DA1BIQ0602-15SA
11201811812,DA1BCJ0205-15SA
11201811812,DBESZM033-17SA
11201812061,DA1NHT1002-15SB
11201812061,DAMCZC007-15SB
11201812061,NANHT1055-15SA
11201812061,DA1MCTC023-15SB
11201812061,DAMCTC019-15SB
11201721580,DAESTG002-17SB
11201721580,DAESZU034-17SA
11201721580,DANHZ5020-15SA
11201721580,DAESZG031-17SB
11201721580,DAESTG016-17SB
11201721580,DAESTG024-17SB
21068914,NAESZG041-17SB
21068914,NAESZG040-17SB
21068914,DAESTA008-17SA
11201722368,DA1NHT1002-15SB
11201722368,DA3MCTA006-17SA
11201722368,DAESTU005-17SA
11201722368,DAESTO016-17SA
11201722368,DAESZU016-17SA
11201722368,NA1MCTA022-17SA
11201722368,NAESZU036-17SA
11201722368,DA1MCZA030-17SA
11076013,NB1ESTO012-17SA
11076013,NA1MCZA030-17SA
11201721394,DB1ESTO013-17SB
11201721394,DAESTA019-17SA
11201721024,NANHH2035-13SB
11201721024,NAESHR026-14SB
11201721024,NAESHP020-13SB
11201721024,NANHH2073-13SB
21022016,NANHZ1074-15SA
21022016,NANHI5002-15SB
21022016,DBESHR003-13SB
21022016,NAMCZC007-15SB
21022016,NABHO0001-15SB
21022016,NA1BCM0504-15SA
21022016,NAMCZA030-13SB
11112114,NB1ESTO016-17SB
11112114,NAESTG017-17SB
11201722009,NAMCTB009-17SA
11201722009,NAESTE004-17SA
11201722009,NABHQ0002-15SA
11201722009,NBESTA019-17SA
11201722009,NB1BCS0002-15SA
21042814,NAESHP020-13SB
11201721756,DAESHR001-13SB
11201721756,DAESHR012-13SB
11201721756,DA1BHS0001-15SB
11201721756,DAESHR019-13SB
11201720572,NAESZR002-13SB
11201720572,NAESZR006-13SB
11201720572,NAESHR012-13SB
11201720572,NAESHR028-14SB
11201720572,NAESHR019-13SB
11201920743,NB1BIS0005-15SB
11201920743,NB1BIQ0602-15SB
11201920743,NBBHQ0002-15SB
11201920743,NBBHP0001-15SB
11201920743,NBBHQ0301-15SB
11201721678,NAESZG038-17SB
11201721678,NAESZG013-17SB
11201721678,NAESTG009-17SB
11201721678,DIMCTC014-13SB
11201721678,NAESTB015-17SB
11201721678,NABHQ0301-15SB
11201721678,DBESTU021-17SB
11044613,NAESTA006-17SA
11044613,NAESTA020-17SA
11044613,NB2ESTA014-17SA
11201722753,DB1MCTB010-13SA
11201722753,DAESTM001-17SA
11201722753,NA1NHT4017-15SA
11201722753,NAESTM005-17SA
11201722753,DB2BCS0002-15SA
11201722753,NAESTM015-17SA
11201722753,DBESTM002-17SA
11201922210,DA2BIS0005-15SB
11201922210,DABIQ0602-15SB
11201922210,DABHQ0002-15SB
11201922210,DABHP0001-15SB
11201922210,DABHQ0301-15SB
21035616,NAESTB004-17SB
21035616,NAESTB019-17SB
21035616,DAESTA001-17SB
21035616,NA2BCS0002-15SB
11073216,NA4ESTO001-17SA
11073216,NBNHZ5020-15SA
11073216,NAESZM030-17SA
11073216,NA2NHT5012-15SA
11073216,NB1ESTO012-17SA
21082816,DA1BCJ0204-15SB
21082816,DB1BCN0407-15SB
11201922012,NABHO0102-15SB
11201922012,DANHZ1092-19SA
11201922012,DABHQ0002-15SA
11201922012,NAESTB015-17SB
11201922012,DAESTU015-17SA
11201922012,NAESTU019-17SA
11201922012,NABHQ0301-15SB
21017616,NA2ESHP016-13SB
21017616,NAESHR023-14SB
21017616,NAESHR014-13SB
11201921667,DB4BCJ0205-15SA
11201921667,DB3BCN0407-15SA
11201921667,DA1ESTO005-17SA
11201921667,DSBCM0505-15SA
11201921667,DB3BCL0307-15SA
21012013,NAESTO016-17SA
21012013,NAESZA023-17SA
21012013,NA1MCZA030-17SA
11060212,NAESZG038-17SB
11060212,NAESTG011-17SB
